paz	offset	packed_size	original_size	path
5542	4401388	42664	42650	sound2022/windows/chinese(prc)/npc_vce_47665_3.bnk
5542	4444052	49688	49676	sound2022/windows/chinese(prc)/npc_vce_47666_1.bnk
5542	4493740	60616	60603	sound2022/windows/chinese(prc)/npc_vce_47666_2.bnk
5542	4554356	54048	54038	sound2022/windows/chinese(prc)/npc_vce_47666_3.bnk
5542	4608404	72088	72072	sound2022/windows/chinese(prc)/npc_vce_47667_1.bnk
5542	4680492	77400	77387	sound2022/windows/chinese(prc)/npc_vce_47667_2.bnk
5542	4757892	61736	61725	sound2022/windows/chinese(prc)/npc_vce_47667_3.bnk
5542	4819628	90472	90459	sound2022/windows/chinese(prc)/npc_vce_47668_1.bnk
5542	4910100	68912	68902	sound2022/windows/chinese(prc)/npc_vce_47668_2.bnk
5542	4979012	82176	82166	sound2022/windows/chinese(prc)/npc_vce_47668_3.bnk
5542	5061188	69032	69016	sound2022/windows/chinese(prc)/npc_vce_47669_1.bnk
5542	5130220	61608	61592	sound2022/windows/chinese(prc)/npc_vce_47669_2.bnk
5542	5191828	80360	80351	sound2022/windows/chinese(prc)/npc_vce_47669_3.bnk
5542	5272188	65112	65099	sound2022/windows/chinese(prc)/npc_vce_47670_1.bnk
5542	5337300	61888	61877	sound2022/windows/chinese(prc)/npc_vce_47670_2.bnk
5542	5399188	52232	52219	sound2022/windows/chinese(prc)/npc_vce_47670_3.bnk
5542	5451420	51856	51845	sound2022/windows/chinese(prc)/npc_vce_47671_1.bnk
5542	5503276	48040	48025	sound2022/windows/chinese(prc)/npc_vce_47671_2.bnk
5542	5551316	35488	35478	sound2022/windows/chinese(prc)/npc_vce_47671_3.bnk
5542	5586804	50552	50541	sound2022/windows/chinese(prc)/npc_vce_47675_1.bnk
5542	5637356	38272	38263	sound2022/windows/chinese(prc)/npc_vce_47675_2.bnk
5542	5675628	38376	38362	sound2022/windows/chinese(prc)/npc_vce_47675_3.bnk
5542	5714004	75256	75244	sound2022/windows/chinese(prc)/npc_vce_47676_1.bnk
5542	5789260	54312	54299	sound2022/windows/chinese(prc)/npc_vce_47676_2.bnk
5542	5843572	53920	53910	sound2022/windows/chinese(prc)/npc_vce_47676_3.bnk
5542	5897492	52544	52530	sound2022/windows/chinese(prc)/npc_vce_47677_1.bnk
5542	5950036	49560	49544	sound2022/windows/chinese(prc)/npc_vce_47677_2.bnk
5542	5999596	41776	41764	sound2022/windows/chinese(prc)/npc_vce_47677_3.bnk
5542	6041372	64504	64493	sound2022/windows/chinese(prc)/npc_vce_47678_1.bnk
5542	6105876	54000	53990	sound2022/windows/chinese(prc)/npc_vce_47678_2.bnk
5542	6159876	46504	46492	sound2022/windows/chinese(prc)/npc_vce_47678_3.bnk
5542	6206380	61288	61279	sound2022/windows/chinese(prc)/npc_vce_47679_1.bnk
5542	6267668	53424	53415	sound2022/windows/chinese(prc)/npc_vce_47679_2.bnk
5542	6321092	42504	42488	sound2022/windows/chinese(prc)/npc_vce_47679_3.bnk
5542	6363596	64600	64590	sound2022/windows/chinese(prc)/npc_vce_47680_1.bnk
5542	6428196	46168	46153	sound2022/windows/chinese(prc)/npc_vce_47680_2.bnk
5542	6474364	50088	50073	sound2022/windows/chinese(prc)/npc_vce_47680_3.bnk
5542	6524452	48080	48065	sound2022/windows/chinese(prc)/npc_vce_47681_1.bnk
5542	6572532	56088	56076	sound2022/windows/chinese(prc)/npc_vce_47681_2.bnk
5542	6628620	49912	49902	sound2022/windows/chinese(prc)/npc_vce_47681_3.bnk
5542	6678532	57064	57051	sound2022/windows/chinese(prc)/npc_vce_47682_1.bnk
5542	6735596	52968	52957	sound2022/windows/chinese(prc)/npc_vce_47682_2.bnk
5542	6788564	73656	73645	sound2022/windows/chinese(prc)/npc_vce_47682_3.bnk
5542	6862220	50880	50867	sound2022/windows/chinese(prc)/npc_vce_47683_1.bnk
5542	6913100	60504	60493	sound2022/windows/chinese(prc)/npc_vce_47683_2.bnk
5542	6973604	36736	36726	sound2022/windows/chinese(prc)/npc_vce_47683_3.bnk
5542	7010340	39280	39268	sound2022/windows/chinese(prc)/npc_vce_47684_1.bnk
5542	7049620	37736	37727	sound2022/windows/chinese(prc)/npc_vce_47684_2.bnk
5542	7087356	37424	37410	sound2022/windows/chinese(prc)/npc_vce_47684_3.bnk
5542	7124780	48984	48974	sound2022/windows/chinese(prc)/npc_vce_47685_1.bnk
5542	7173764	51824	51810	sound2022/windows/chinese(prc)/npc_vce_47685_2.bnk
5542	7225588	44016	44004	sound2022/windows/chinese(prc)/npc_vce_47685_3.bnk
5542	7269604	43352	43342	sound2022/windows/chinese(prc)/npc_vce_47686_1.bnk
5542	7312956	46472	46462	sound2022/windows/chinese(prc)/npc_vce_47686_2.bnk
5542	7359428	38720	38711	sound2022/windows/chinese(prc)/npc_vce_47686_3.bnk
5542	7398148	60384	60374	sound2022/windows/chinese(prc)/npc_vce_47687_1.bnk
5542	7458532	58944	58934	sound2022/windows/chinese(prc)/npc_vce_47687_2.bnk
5542	7517476	61176	61163	sound2022/windows/chinese(prc)/npc_vce_47687_3.bnk
5542	7578652	44864	44854	sound2022/windows/chinese(prc)/npc_vce_47688_1.bnk
5542	7623516	45240	45231	sound2022/windows/chinese(prc)/npc_vce_47688_2.bnk
5542	7668756	41080	41070	sound2022/windows/chinese(prc)/npc_vce_47688_3.bnk
5542	7709836	44392	44379	sound2022/windows/chinese(prc)/npc_vce_47689_1.bnk
5542	7754228	40128	40119	sound2022/windows/chinese(prc)/npc_vce_47689_2.bnk
5542	7794356	53016	53001	sound2022/windows/chinese(prc)/npc_vce_47689_3.bnk
5542	7847372	44680	44666	sound2022/windows/chinese(prc)/npc_vce_47690_1.bnk
5542	7892052	55720	55711	sound2022/windows/chinese(prc)/npc_vce_47690_2.bnk
5542	7947772	58624	58613	sound2022/windows/chinese(prc)/npc_vce_47690_3.bnk
5542	8006396	41288	41275	sound2022/windows/chinese(prc)/npc_vce_47691_1.bnk
5542	8047684	45848	45838	sound2022/windows/chinese(prc)/npc_vce_47691_2.bnk
5542	8093532	52824	52813	sound2022/windows/chinese(prc)/npc_vce_47691_3.bnk
5542	8146356	39080	39064	sound2022/windows/chinese(prc)/npc_vce_47692_1.bnk
5542	8185436	45120	45109	sound2022/windows/chinese(prc)/npc_vce_47692_2.bnk
5542	8230556	48680	48664	sound2022/windows/chinese(prc)/npc_vce_47692_3.bnk
5542	8279236	49688	49678	sound2022/windows/chinese(prc)/npc_vce_47693_1.bnk
5542	8328924	52200	52187	sound2022/windows/chinese(prc)/npc_vce_47693_2.bnk
5542	8381124	44072	44056	sound2022/windows/chinese(prc)/npc_vce_47693_3.bnk
5542	8425196	40320	40306	sound2022/windows/chinese(prc)/npc_vce_47694_1.bnk
5543	8884	52096	52080	sound2022/windows/chinese(prc)/npc_vce_47694_2.bnk
5543	60980	55240	55225	sound2022/windows/chinese(prc)/npc_vce_47694_3.bnk
5543	116220	56336	56320	sound2022/windows/chinese(prc)/npc_vce_62357_100_10_lafi.bnk
5543	172556	61360	61347	sound2022/windows/chinese(prc)/npc_vce_62357_100_11_lafi.bnk
5543	233916	60008	59996	sound2022/windows/chinese(prc)/npc_vce_62357_100_12_lafi.bnk
5543	293924	44376	44361	sound2022/windows/chinese(prc)/npc_vce_62357_100_1_lafi.bnk
5543	338300	39064	39053	sound2022/windows/chinese(prc)/npc_vce_62357_100_2_lafi.bnk
5543	377364	91976	91961	sound2022/windows/chinese(prc)/npc_vce_62357_100_3_lafi.bnk
5543	469340	40744	40728	sound2022/windows/chinese(prc)/npc_vce_62357_100_4_lafi.bnk
5543	510084	56088	56078	sound2022/windows/chinese(prc)/npc_vce_62357_100_5_lafi.bnk
5543	566172	47592	47582	sound2022/windows/chinese(prc)/npc_vce_62357_100_6_lafi.bnk
5543	613764	68168	68153	sound2022/windows/chinese(prc)/npc_vce_62357_100_7_lafi.bnk
5543	681932	80792	80782	sound2022/windows/chinese(prc)/npc_vce_62357_100_8_lafi.bnk
5543	762724	60528	60516	sound2022/windows/chinese(prc)/npc_vce_62357_100_9_lafi.bnk
5543	823252	51592	51578	sound2022/windows/chinese(prc)/npc_vce_62357_101_10_orwen.bnk
5543	874844	39328	39316	sound2022/windows/chinese(prc)/npc_vce_62357_101_11_orwen.bnk
5543	914172	58528	58515	sound2022/windows/chinese(prc)/npc_vce_62357_101_12_orwen.bnk
5543	972700	41032	41022	sound2022/windows/chinese(prc)/npc_vce_62357_101_13_orwen.bnk
5543	1013732	37032	37023	sound2022/windows/chinese(prc)/npc_vce_62357_101_1_orwen.bnk
5543	1050764	53640	53630	sound2022/windows/chinese(prc)/npc_vce_62357_101_2_orwen.bnk
5543	1104404	58824	58811	sound2022/windows/chinese(prc)/npc_vce_62357_101_3_orwen.bnk
5543	1163228	59752	59740	sound2022/windows/chinese(prc)/npc_vce_62357_101_5_orwen.bnk
5543	1222980	47720	47711	sound2022/windows/chinese(prc)/npc_vce_62357_101_6_orwen.bnk
5543	1270700	35768	35752	sound2022/windows/chinese(prc)/npc_vce_62357_101_7_orwen.bnk
5543	1306468	65416	65405	sound2022/windows/chinese(prc)/npc_vce_62357_101_8_orwen.bnk
5543	1371884	54528	54516	sound2022/windows/chinese(prc)/npc_vce_62357_101_9_orwen.bnk
5543	1426412	89240	89227	sound2022/windows/chinese(prc)/npc_vce_62357_102_10_goyen.bnk
5543	1515652	65936	65920	sound2022/windows/chinese(prc)/npc_vce_62357_102_10_goyen_phm.bnk
5543	1581588	72944	72932	sound2022/windows/chinese(prc)/npc_vce_62357_102_11_goyen.bnk
5543	1654532	77488	77472	sound2022/windows/chinese(prc)/npc_vce_62357_102_11_goyen_phm.bnk
5543	1732020	59968	59959	sound2022/windows/chinese(prc)/npc_vce_62357_102_12_goyen.bnk
5543	1791988	60720	60711	sound2022/windows/chinese(prc)/npc_vce_62357_102_13_goyen.bnk
5543	1852708	42720	42711	sound2022/windows/chinese(prc)/npc_vce_62357_102_14_goyen_phm.bnk
5543	1895428	74792	74781	sound2022/windows/chinese(prc)/npc_vce_62357_102_15_goyen_phm.bnk
5543	1970220	51976	51961	sound2022/windows/chinese(prc)/npc_vce_62357_102_16_goyen_phm.bnk
5543	2022196	59104	59090	sound2022/windows/chinese(prc)/npc_vce_62357_102_17_goyen_phm.bnk
5543	2081300	37360	37344	sound2022/windows/chinese(prc)/npc_vce_62357_102_1_goyen.bnk
5543	2118660	35968	35958	sound2022/windows/chinese(prc)/npc_vce_62357_102_1_goyen_phm.bnk
5543	2154628	62320	62309	sound2022/windows/chinese(prc)/npc_vce_62357_102_2_goyen.bnk
5543	2216948	57416	57400	sound2022/windows/chinese(prc)/npc_vce_62357_102_2_goyen_phm.bnk
5543	2274364	58120	58109	sound2022/windows/chinese(prc)/npc_vce_62357_102_3_goyen.bnk
5543	2332484	57000	56990	sound2022/windows/chinese(prc)/npc_vce_62357_102_3_goyen_phm.bnk
5543	2389484	58104	58095	sound2022/windows/chinese(prc)/npc_vce_62357_102_4_goyen.bnk
5543	2447588	54448	54434	sound2022/windows/chinese(prc)/npc_vce_62357_102_4_goyen_phm.bnk
5543	2502036	68856	68841	sound2022/windows/chinese(prc)/npc_vce_62357_102_5_goyen_phm.bnk
5543	2570892	54040	54029	sound2022/windows/chinese(prc)/npc_vce_62357_102_6_goyen.bnk
5543	2624932	47400	47387	sound2022/windows/chinese(prc)/npc_vce_62357_102_6_goyen_phm.bnk
5543	2672332	50720	50707	sound2022/windows/chinese(prc)/npc_vce_62357_102_7_goyen.bnk
5543	2723052	39488	39479	sound2022/windows/chinese(prc)/npc_vce_62357_102_8_goyen.bnk
5543	2762540	59440	59426	sound2022/windows/chinese(prc)/npc_vce_62357_102_9_goyen_phm.bnk
5543	2821980	56184	56174	sound2022/windows/chinese(prc)/npc_vce_62357_258_10_alustin.bnk
5543	2878164	67680	67665	sound2022/windows/chinese(prc)/npc_vce_62357_258_11_alustin.bnk
5543	2945844	65048	65037	sound2022/windows/chinese(prc)/npc_vce_62357_258_12_alustin.bnk
5543	3010892	49640	49629	sound2022/windows/chinese(prc)/npc_vce_62357_258_13_alustin.bnk
5543	3060532	57928	57919	sound2022/windows/chinese(prc)/npc_vce_62357_258_14_alustin.bnk
5543	3118460	51136	51121	sound2022/windows/chinese(prc)/npc_vce_62357_258_15_alustin.bnk
5543	3169596	76424	76411	sound2022/windows/chinese(prc)/npc_vce_62357_258_16_alustin.bnk
5543	3246020	62840	62830	sound2022/windows/chinese(prc)/npc_vce_62357_258_17_alustin.bnk
5543	3308860	43672	43659	sound2022/windows/chinese(prc)/npc_vce_62357_258_18_alustin.bnk
5543	3352532	65112	65097	sound2022/windows/chinese(prc)/npc_vce_62357_258_1_alustin.bnk
5543	3417644	67856	67847	sound2022/windows/chinese(prc)/npc_vce_62357_258_2_alustin.bnk
5543	3485500	62720	62711	sound2022/windows/chinese(prc)/npc_vce_62357_258_3_alustin.bnk
5543	3548220	54224	54215	sound2022/windows/chinese(prc)/npc_vce_62357_258_4_alustin.bnk
5543	3602444	58464	58448	sound2022/windows/chinese(prc)/npc_vce_62357_258_5_alustin.bnk
5543	3660908	77056	77042	sound2022/windows/chinese(prc)/npc_vce_62357_258_6_alustin.bnk
5543	3737964	52112	52101	sound2022/windows/chinese(prc)/npc_vce_62357_258_7_alustin.bnk
5543	3790076	55704	55691	sound2022/windows/chinese(prc)/npc_vce_62357_258_8_alustin.bnk
5543	3845780	66136	66126	sound2022/windows/chinese(prc)/npc_vce_62357_258_9_alustin.bnk
5543	3911916	56224	56209	sound2022/windows/chinese(prc)/npc_vce_62357_s00_1_alustin.bnk
5543	3968140	40056	40046	sound2022/windows/chinese(prc)/npc_vce_62357_s00_1_edan.bnk
5543	4008196	33160	33151	sound2022/windows/chinese(prc)/npc_vce_62357_s00_1_eileen.bnk
5543	4041356	59760	59747	sound2022/windows/chinese(prc)/npc_vce_62357_s00_1_emma.bnk
5543	4101116	105896	105882	sound2022/windows/chinese(prc)/npc_vce_62357_s00_1_gorgath.bnk
5543	4207012	48768	48752	sound2022/windows/chinese(prc)/npc_vce_62357_s00_2_alustin.bnk
5543	4255780	48400	48387	sound2022/windows/chinese(prc)/npc_vce_62357_s00_2_eileen.bnk
5543	4304180	25256	25240	sound2022/windows/chinese(prc)/npc_vce_62357_s00_2_emma.bnk
5543	4329436	16760	16749	sound2022/windows/chinese(prc)/npc_vce_62357_s00_2_isobelle.bnk
5543	4346196	37504	37495	sound2022/windows/chinese(prc)/npc_vce_62357_s00_2_jarette.bnk
5543	4383700	42368	42356	sound2022/windows/chinese(prc)/npc_vce_62357_s00_3_alustin.bnk
5543	4426068	56304	56288	sound2022/windows/chinese(prc)/npc_vce_62357_s00_3_bahram.bnk
5543	4482372	40720	40704	sound2022/windows/chinese(prc)/npc_vce_62357_s00_3_eileen.bnk
5543	4523092	35920	35904	sound2022/windows/chinese(prc)/npc_vce_62357_s00_3_emma.bnk
5543	4559012	33792	33782	sound2022/windows/chinese(prc)/npc_vce_62357_s00_3_isobelle.bnk
5543	4592804	21144	21133	sound2022/windows/chinese(prc)/npc_vce_62357_s00_3_orwen.bnk
5543	4613948	37800	37784	sound2022/windows/chinese(prc)/npc_vce_62357_s00_4_emma.bnk
5543	4651748	33792	33778	sound2022/windows/chinese(prc)/npc_vce_62357_s01_1_bahram.bnk
5543	4685540	45048	45035	sound2022/windows/chinese(prc)/npc_vce_62357_s01_1_isobelle.bnk
5543	4730588	34232	34216	sound2022/windows/chinese(prc)/npc_vce_62357_s01_1_orwen.bnk
5543	4764820	33768	33758	sound2022/windows/chinese(prc)/npc_vce_62357_s02_1_bahram.bnk
5543	4798588	50736	50727	sound2022/windows/chinese(prc)/npc_vce_62357_s02_1_isobelle.bnk
5543	4849324	20328	20317	sound2022/windows/chinese(prc)/npc_vce_62357_s02_1_nella.bnk
5543	4869652	44896	44880	sound2022/windows/chinese(prc)/npc_vce_62357_s02_1_orwen.bnk
5543	4914548	47560	47548	sound2022/windows/chinese(prc)/npc_vce_62357_s03_1_alustin.bnk
5543	4962108	46848	46835	sound2022/windows/chinese(prc)/npc_vce_62357_s03_1_bahram.bnk
5543	5008956	52224	52208	sound2022/windows/chinese(prc)/npc_vce_62357_s03_1_orwen.bnk
5543	5061180	50560	50544	sound2022/windows/chinese(prc)/npc_vce_62357_s04_1_alustin.bnk
5543	5111740	34808	34799	sound2022/windows/chinese(prc)/npc_vce_62357_s04_1_bahram.bnk
5543	5146548	33320	33311	sound2022/windows/chinese(prc)/npc_vce_62357_s04_1_orwen.bnk
5543	5179868	70472	70456	sound2022/windows/chinese(prc)/npc_vce_62380_1_1_emma.bnk
5543	5250340	49080	49071	sound2022/windows/chinese(prc)/npc_vce_62380_1_2_emma.bnk
5543	5299420	72096	72086	sound2022/windows/chinese(prc)/npc_vce_62380_1_3_emma.bnk
5543	5371516	50040	50031	sound2022/windows/chinese(prc)/npc_vce_62380_1_4_emma.bnk
5543	5421556	66568	66553	sound2022/windows/chinese(prc)/npc_vce_62380_1_5_emma.bnk
5543	5488124	60896	60887	sound2022/windows/chinese(prc)/npc_vce_62380_1_6_emma.bnk
5543	5549020	58456	58440	sound2022/windows/chinese(prc)/npc_vce_62380_1_7_emma.bnk
5543	5607476	35200	35191	sound2022/windows/chinese(prc)/npc_vce_9100_1_1_edan.bnk
5543	5642676	56096	56087	sound2022/windows/chinese(prc)/npc_vce_9100_1_1_eileen.bnk
5543	5698772	26024	26013	sound2022/windows/chinese(prc)/npc_vce_9100_1_2_eileen.bnk
5543	5724796	44864	44852	sound2022/windows/chinese(prc)/npc_vce_9100_2_1_eileen.bnk
5543	5769660	33832	33822	sound2022/windows/chinese(prc)/npc_vce_9100_2_1_emma.bnk
5543	5803492	48960	48946	sound2022/windows/chinese(prc)/npc_vce_9100_2_1_orwen.bnk
5543	5852452	57448	57436	sound2022/windows/chinese(prc)/npc_vce_9100_3_1_eileen.bnk
5543	5909900	40456	40446	sound2022/windows/chinese(prc)/npc_vce_9100_3_1_emma.bnk
5543	5950356	59568	59559	sound2022/windows/chinese(prc)/npc_vce_9100_3_2_emma.bnk
5543	6009924	53176	53160	sound2022/windows/chinese(prc)/npc_vce_9100_3_3_emma.bnk
5543	6063100	59800	59788	sound2022/windows/chinese(prc)/npc_vce_9100_3_4_emma.bnk
5543	6122900	43248	43232	sound2022/windows/chinese(prc)/npc_vce_9100_3_5_emma.bnk
5543	6166148	65456	65443	sound2022/windows/chinese(prc)/npc_vce_9100_4_10_alustin.bnk
5543	6231604	62088	62077	sound2022/windows/chinese(prc)/npc_vce_9100_4_11_alustin.bnk
5543	6293692	58936	58924	sound2022/windows/chinese(prc)/npc_vce_9100_4_12_alustin.bnk
5543	6352628	41264	41249	sound2022/windows/chinese(prc)/npc_vce_9100_4_13_alustin.bnk
5543	6393892	61248	61233	sound2022/windows/chinese(prc)/npc_vce_9100_4_14_alustin.bnk
5543	6455140	63320	63308	sound2022/windows/chinese(prc)/npc_vce_9100_4_15_alustin.bnk
5543	6518460	64800	64791	sound2022/windows/chinese(prc)/npc_vce_9100_4_16_alustin.bnk
5543	6583260	61128	61116	sound2022/windows/chinese(prc)/npc_vce_9100_4_17_alustin.bnk
5543	6644388	69024	69008	sound2022/windows/chinese(prc)/npc_vce_9100_4_18_alustin.bnk
5543	6713412	45336	45326	sound2022/windows/chinese(prc)/npc_vce_9100_4_19_alustin.bnk
5543	6758748	56880	56871	sound2022/windows/chinese(prc)/npc_vce_9100_4_1_alustin.bnk
5543	6815628	39032	39020	sound2022/windows/chinese(prc)/npc_vce_9100_4_1_eileen.bnk
5543	6854660	48336	48320	sound2022/windows/chinese(prc)/npc_vce_9100_4_1_emma.bnk
5543	6902996	57000	56991	sound2022/windows/chinese(prc)/npc_vce_9100_4_20_alustin.bnk
5543	6959996	62040	62026	sound2022/windows/chinese(prc)/npc_vce_9100_4_21_alustin.bnk
5543	7022036	67616	67606	sound2022/windows/chinese(prc)/npc_vce_9100_4_22_alustin.bnk
5543	7089652	66552	66541	sound2022/windows/chinese(prc)/npc_vce_9100_4_23_alustin.bnk
5543	7156204	71832	71821	sound2022/windows/chinese(prc)/npc_vce_9100_4_24_alustin.bnk
5543	7228036	48472	48456	sound2022/windows/chinese(prc)/npc_vce_9100_4_25_alustin.bnk
5543	7276508	53712	53703	sound2022/windows/chinese(prc)/npc_vce_9100_4_2_alustin.bnk
5543	7330220	38296	38286	sound2022/windows/chinese(prc)/npc_vce_9100_4_2_emma.bnk
5543	7368516	59016	59000	sound2022/windows/chinese(prc)/npc_vce_9100_4_3_alustin.bnk
5543	7427532	52024	52014	sound2022/windows/chinese(prc)/npc_vce_9100_4_3_emma.bnk
5543	7479556	56168	56157	sound2022/windows/chinese(prc)/npc_vce_9100_4_4_alustin.bnk
5543	7535724	42008	41998	sound2022/windows/chinese(prc)/npc_vce_9100_4_4_emma.bnk
5543	7577732	63368	63353	sound2022/windows/chinese(prc)/npc_vce_9100_4_5_alustin.bnk
5543	7641100	49720	49708	sound2022/windows/chinese(prc)/npc_vce_9100_4_6_alustin.bnk
5543	7690820	52120	52105	sound2022/windows/chinese(prc)/npc_vce_9100_4_7_alustin.bnk
5543	7742940	52512	52497	sound2022/windows/chinese(prc)/npc_vce_9100_4_8_alustin.bnk
5543	7795452	75496	75483	sound2022/windows/chinese(prc)/npc_vce_9100_4_9_alustin.bnk
5543	7870948	41736	41723	sound2022/windows/chinese(prc)/npc_vce_9100_5_1_alustin.bnk
5543	7912684	57432	57418	sound2022/windows/chinese(prc)/npc_vce_9100_5_1_isobelle.bnk
5543	7970116	73936	73924	sound2022/windows/chinese(prc)/npc_vce_9100_5_1_jarette.bnk
5543	8044052	47928	47917	sound2022/windows/chinese(prc)/npc_vce_9100_5_1_orwen.bnk
5543	8091980	55048	55032	sound2022/windows/chinese(prc)/npc_vce_9100_5_1_worker.bnk
5543	8147028	52104	52088	sound2022/windows/chinese(prc)/npc_vce_9100_5_2_alustin.bnk
5543	8199132	67536	67525	sound2022/windows/chinese(prc)/npc_vce_9100_5_2_isobelle.bnk
5543	8266668	50984	50969	sound2022/windows/chinese(prc)/npc_vce_9100_5_2_jarette.bnk
5543	8317652	25784	25769	sound2022/windows/media/1028841576.wem
5543	8343436	24856	24843	sound2022/windows/media/89410005.wem
5543	8368292	2992	3630	sound2022/windows/cs_atoraxion_orzekea_bossroom_sound.bnk
5543	8371284	3480	4066	sound2022/windows/cs_atoraxion_sycrakea_bossroom_sound.bnk
5543	8374764	2544	3168	sound2022/windows/cs_atoraxion_vahamalkea_bossroom_sound.bnk
5543	8377308	3056	3628	sound2022/windows/cs_atoraxion_yolunakea_bossroom_sound.bnk
5543	8380364	740616	740605	sound2022/windows/monster_fx_kam2bronzegiant_tower_lv1_0.bnk
5544	8500	44016	44004	sound2022/windows/chinese(prc)/npc_vce_9100_5_3_alustin.bnk
5544	52516	56712	56701	sound2022/windows/chinese(prc)/npc_vce_9100_5_3_isobelle.bnk
5544	109228	43648	43633	sound2022/windows/chinese(prc)/npc_vce_9100_5_3_jarette.bnk
5544	152876	55728	55719	sound2022/windows/chinese(prc)/npc_vce_9100_5_4_alustin.bnk
5544	208604	46832	46818	sound2022/windows/chinese(prc)/npc_vce_9100_5_4_isobelle.bnk
5544	255436	64064	64049	sound2022/windows/chinese(prc)/npc_vce_9100_5_4_jarette.bnk
5544	319500	51744	51728	sound2022/windows/chinese(prc)/npc_vce_9100_5_5_alustin.bnk
5544	371244	6416	6407	sound2022/windows/chinese(prc)/npc_vce_9100_5_5_isobelle.bnk
5544	377660	43080	43065	sound2022/windows/chinese(prc)/npc_vce_9100_5_5_jarette.bnk
5544	420740	32080	32065	sound2022/windows/chinese(prc)/npc_vce_9100_5_6_isobelle.bnk
5544	452820	43016	43006	sound2022/windows/chinese(prc)/npc_vce_9100_5_6_jarette.bnk
5544	495836	49536	49524	sound2022/windows/chinese(prc)/npc_vce_9100_5_7_isobelle.bnk
5544	545372	42288	42277	sound2022/windows/chinese(prc)/npc_vce_9101_3_1_orwen.bnk
